round,name,count,localCount,workload,estWorkload,npts,nfdpts
65,1,40,7,5203,-1,301,0
65,2,45,11,7244,-1,278,3
65,3,28,7,8555,-1,300,127
65,4,112,47,10209,-1,729,32
65,5,59,14,8195,-1,390,3
65,6,26,4,7667,-1,147,7
65,7,60,11,9778,-1,661,19
65,8,42,9,5912,-1,251,5
65,9,46,6,9615,-1,229,6
65,10,31,7,3978,-1,279,0
65,11,127,41,9038,-1,653,0
65,12,36,8,7462,-1,282,12
65,13,13,3,8906,-1,120,31
65,14,27,9,3395,-1,64,1
65,15,48,12,6328,-1,290,15
65,16,32,16,9103,-1,373,217
65,17,74,22,7925,-1,240,8
65,18,53,13,9915,-1,434,13
65,19,49,12,8192,-1,449,17
65,20,154,81,9086,-1,709,12
65,21,43,10,4850,-1,251,13
65,22,62,20,11943,-1,325,10
65,23,28,7,9671,-1,590,25
65,24,48,9,11055,-1,866,52
65,25,28,10,5756,-1,515,46
65,26,23,5,5178,-1,221,16
65,27,27,9,6661,-1,239,11
65,28,39,9,4472,-1,199,12
65,29,62,14,8940,-1,648,6
65,30,128,64,10543,-1,1192,189
65,31,64,13,9841,-1,560,2
66,0,9,2,6855,-1,77,5
66,1,40,7,6260,-1,285,1
66,2,45,11,7768,-1,261,3
66,3,28,7,5235,-1,291,141
66,4,112,47,9412,-1,682,34
66,5,59,14,6608,-1,318,4
66,6,26,4,3736,-1,148,4
66,7,60,11,8155,-1,645,21
66,8,42,9,6598,-1,248,6
66,9,46,6,7476,-1,187,6
66,10,31,7,5009,-1,270,2
66,11,127,41,7756,-1,551,0
66,12,36,8,6832,-1,281,12
66,13,13,3,3268,-1,118,31
66,14,27,9,4615,-1,58,2
66,15,48,12,8643,-1,273,18
66,16,32,16,4798,-1,365,210
66,17,74,22,13097,-1,245,9
66,18,53,13,4497,-1,363,6
66,19,49,12,6660,-1,436,16
66,20,154,81,7067,-1,638,2
66,21,43,10,4085,-1,206,6
66,22,62,20,3813,-1,280,1
66,23,28,7,8675,-1,469,16
66,24,48,9,10152,-1,815,55
66,25,28,10,6828,-1,511,62
66,26,23,5,6594,-1,232,21
66,27,27,9,6386,-1,246,11
66,28,39,9,4275,-1,156,14
66,29,62,14,8535,-1,617,12
66,30,128,64,9493,-1,1102,180
66,31,64,13,10022,-1,580,2
67,0,9,2,5605,-1,55,5
67,1,40,7,4748,-1,270,0
67,2,45,11,4626,-1,256,0
67,3,28,7,6413,-1,254,107
67,4,112,47,7148,-1,597,33
67,5,59,14,5953,-1,309,4
67,6,26,4,3672,-1,125,4
67,7,60,11,8036,-1,603,12
67,8,42,9,2804,-1,199,0
67,9,46,6,12640,-1,179,13
67,10,31,7,3530,-1,222,0
67,11,127,41,8655,-1,525,1
67,12,36,8,8502,-1,272,6
67,13,13,3,5536,-1,131,32
67,14,27,9,1599,-1,51,0
67,15,48,12,9001,-1,248,17
67,16,32,16,10997,-1,344,200
67,17,74,22,8984,-1,215,8
67,18,53,13,6690,-1,346,13
67,19,49,12,5022,-1,406,10
67,20,154,81,7365,-1,558,4
67,21,43,10,7240,-1,207,15
67,22,62,20,7347,-1,296,5
67,23,28,7,6553,-1,459,21
67,24,48,9,9382,-1,733,45
67,25,28,10,5186,-1,450,51
67,26,23,5,8553,-1,193,12
67,27,27,9,6321,-1,202,11
67,28,39,9,7558,-1,159,17
67,29,62,14,7668,-1,587,5
67,30,128,64,9740,-1,1072,153
67,31,64,13,9607,-1,518,2
68,0,9,2,6429,-1,66,4
68,1,40,7,4710,-1,261,0
68,2,45,11,3868,-1,205,0
68,3,28,7,7061,-1,245,102
68,4,112,47,5707,-1,556,28
68,5,59,14,3604,-1,283,0
68,6,26,4,2253,-1,130,1
68,7,60,11,8841,-1,512,15
68,8,42,9,5335,-1,212,2
68,9,46,6,7771,-1,155,5
68,10,31,7,4421,-1,203,2
68,11,127,41,6974,-1,500,1
68,12,36,8,6757,-1,248,10
68,13,13,3,10488,-1,121,36
68,14,27,9,4658,-1,47,4
68,15,48,12,5165,-1,245,9
68,16,32,16,6306,-1,316,192
68,17,74,22,4985,-1,185,4
68,18,53,13,4713,-1,363,11
68,19,49,12,6330,-1,412,12
68,20,154,81,4922,-1,548,3
68,21,43,10,3711,-1,185,8
68,22,62,20,7075,-1,258,8
68,23,28,7,5200,-1,408,13
68,24,48,9,8522,-1,691,42
68,25,28,10,8346,-1,430,57
68,26,23,5,8349,-1,181,18
68,27,27,9,5732,-1,182,12
68,28,39,9,5581,-1,134,12
68,29,62,14,6485,-1,490,4
68,30,128,64,8874,-1,991,164
68,31,64,13,8148,-1,472,2
69,0,9,2,2569,-1,56,1
69,1,40,7,3982,-1,235,0
69,2,45,11,6925,-1,196,3
69,3,28,7,5494,-1,192,78
69,4,112,47,6307,-1,520,27
69,5,59,14,3567,-1,300,3
69,6,26,4,6561,-1,111,7
69,7,60,11,7285,-1,504,9
69,8,42,9,2469,-1,191,2
69,9,46,6,7838,-1,157,5
69,10,31,7,3858,-1,181,1
69,11,127,41,6149,-1,442,1
69,12,36,8,4901,-1,221,8
69,13,13,3,9403,-1,104,31
69,14,27,9,2380,-1,38,1
69,15,48,12,6434,-1,240,17
69,16,32,16,5738,-1,281,157
69,17,74,22,7070,-1,179,7
69,18,53,13,4793,-1,288,12
69,19,49,12,4203,-1,342,8
69,20,154,81,4922,-1,532,4
69,21,43,10,3143,-1,159,8
69,22,62,20,6810,-1,236,12
69,23,28,7,4061,-1,391,14
69,24,48,9,7948,-1,659,45
69,25,28,10,4738,-1,418,44
69,26,23,5,4627,-1,162,21
69,27,27,9,7997,-1,193,15
69,28,39,9,3097,-1,144,14
69,29,62,14,6794,-1,484,1
69,30,128,64,6706,-1,839,135
69,31,64,13,7270,-1,459,0
70,0,9,2,2664,-1,58,1
70,1,40,7,5344,-1,232,1
70,2,45,11,3366,-1,175,0
70,3,28,7,5497,-1,193,74
70,4,112,47,4993,-1,474,25
70,5,59,14,3752,-1,306,0
70,6,26,4,6074,-1,101,4
70,7,60,11,9523,-1,465,12
70,8,42,9,3556,-1,190,7
70,9,46,6,5534,-1,144,5
70,10,31,7,5042,-1,188,2
70,11,127,41,6392,-1,378,2
70,12,36,8,5953,-1,185,9
70,13,13,3,5140,-1,88,27
70,14,27,9,1738,-1,44,2
70,15,48,12,4189,-1,221,12
70,16,32,16,4822,-1,290,163
70,17,74,22,5728,-1,170,7
70,18,53,13,3435,-1,263,5
70,19,49,12,5249,-1,337,8
70,20,154,81,4007,-1,469,4
70,21,43,10,2984,-1,139,4
70,22,62,20,2736,-1,187,5
70,23,28,7,8245,-1,375,17
70,24,48,9,7632,-1,604,49
70,25,28,10,6667,-1,389,54
70,26,23,5,8024,-1,169,17
70,27,27,9,4434,-1,173,3
70,28,39,9,5776,-1,128,9
70,29,62,14,5992,-1,449,6
70,30,128,64,6314,-1,796,123
70,31,64,13,6293,-1,383,0
71,0,9,2,4076,-1,56,2
71,1,40,7,3572,-1,188,0
71,2,45,11,4052,-1,176,1
71,3,28,7,6707,-1,209,93
71,4,112,47,4365,-1,424,20
71,5,59,14,3563,-1,267,1
71,6,26,4,3457,-1,87,3
71,7,60,11,6299,-1,400,10
71,8,42,9,2137,-1,156,2
71,9,46,6,6565,-1,136,4
71,10,31,7,2562,-1,179,0
71,11,127,41,5247,-1,389,0
71,12,36,8,5591,-1,205,7
71,13,13,3,4787,-1,98,26
71,14,27,9,4290,-1,35,3
71,15,48,12,5272,-1,180,9
71,16,32,16,1904,-1,245,148
71,17,74,22,5484,-1,129,4
71,18,53,13,5813,-1,274,9
71,19,49,12,4003,-1,316,15
71,20,154,81,7491,-1,446,4
71,21,43,10,1778,-1,111,4
71,22,62,20,2628,-1,182,3
71,23,28,7,5572,-1,326,15
71,24,48,9,6347,-1,541,32
71,25,28,10,6488,-1,331,35
71,26,23,5,7956,-1,140,16
71,27,27,9,1987,-1,145,4
71,28,39,9,3994,-1,124,13
71,29,62,14,5631,-1,412,4
71,30,128,64,6112,-1,812,139
71,31,64,13,6157,-1,387,0
72,0,9,2,3156,-1,48,3
72,1,40,7,5124,-1,208,1
72,2,45,11,3991,-1,155,1
72,3,28,7,3932,-1,174,74
72,4,112,47,5085,-1,376,25
72,5,59,14,3681,-1,218,1
72,6,26,4,3568,-1,85,2
72,7,60,11,5980,-1,387,12
72,8,42,9,5090,-1,133,5
72,9,46,6,2098,-1,111,1
72,10,31,7,3573,-1,171,1
72,11,127,41,4668,-1,350,0
72,12,36,8,4362,-1,192,6
72,13,13,3,7608,-1,93,30
72,14,27,9,3346,-1,26,2
72,15,48,12,3047,-1,157,5
72,16,32,16,4144,-1,203,120
72,17,74,22,5156,-1,152,5
72,18,53,13,5322,-1,256,7
72,19,49,12,4517,-1,277,18
72,20,154,81,4367,-1,405,3
72,21,43,10,2704,-1,126,8
72,22,62,20,4537,-1,176,6
72,23,28,7,3254,-1,331,12
72,24,48,9,5536,-1,460,35
72,25,28,10,5608,-1,354,44
72,26,23,5,4077,-1,143,15
72,27,27,9,1884,-1,146,9
72,28,39,9,4663,-1,112,12
72,29,62,14,5311,-1,382,8
72,30,128,64,6831,-1,735,105
72,31,64,13,5259,-1,338,0
73,0,9,2,1294,-1,47,0
73,1,40,7,3216,-1,169,0
73,2,45,11,2161,-1,115,0
73,3,28,7,3803,-1,163,70
73,4,112,47,3610,-1,350,13
73,5,59,14,4838,-1,210,2
73,6,26,4,4813,-1,79,4
73,7,60,11,4544,-1,353,6
73,8,42,9,1841,-1,135,1
73,9,46,6,2857,-1,118,4
73,10,31,7,2189,-1,148,0
73,11,127,41,4933,-1,359,0
73,12,36,8,4127,-1,179,4
73,13,13,3,3540,-1,77,22
73,14,27,9,2318,-1,35,1
73,15,48,12,4364,-1,161,12
73,16,32,16,2163,-1,195,105
73,17,74,22,4542,-1,122,4
73,18,53,13,4541,-1,272,4
73,19,49,12,3042,-1,228,11
73,20,154,81,3361,-1,380,3
73,21,43,10,7382,-1,139,7
73,22,62,20,4326,-1,149,4
73,23,28,7,3963,-1,289,7
73,24,48,9,5835,-1,477,47
73,25,28,10,2708,-1,292,35
73,26,23,5,4649,-1,117,13
73,27,27,9,6548,-1,150,8
73,28,39,9,2369,-1,84,4
73,29,62,14,4446,-1,335,2
73,30,128,64,5314,-1,660,116
73,31,64,13,5161,-1,317,0
74,0,9,2,4068,-1,41,4
74,1,40,7,3040,-1,164,0
74,2,45,11,3159,-1,120,1
74,3,28,7,5081,-1,155,70
74,4,112,47,3119,-1,303,16
74,5,59,14,2435,-1,193,0
74,6,26,4,2584,-1,71,2
74,7,60,11,5158,-1,331,9
74,8,42,9,1592,-1,121,2
74,9,46,6,2678,-1,93,2
74,10,31,7,2312,-1,147,1
74,11,127,41,4372,-1,319,0
74,12,36,8,4044,-1,168,6
74,13,13,3,3064,-1,64,13
74,14,27,9,5421,-1,39,5
74,15,48,12,3170,-1,158,12
74,16,32,16,4726,-1,193,113
74,17,74,22,5640,-1,106,8
74,18,53,13,3844,-1,228,4
74,19,49,12,2807,-1,233,7
74,20,154,81,2880,-1,340,2
74,21,43,10,1618,-1,116,6
74,22,62,20,3324,-1,159,3
74,23,28,7,2794,-1,272,6
74,24,48,9,5221,-1,420,35
74,25,28,10,4747,-1,263,42
74,26,23,5,1476,-1,106,8
74,27,27,9,4137,-1,148,6
74,28,39,9,3114,-1,77,12
74,29,62,14,4263,-1,333,6
74,30,128,64,4629,-1,610,108
74,31,64,13,4612,-1,304,1
75,0,9,2,1930,-1,34,1
75,1,40,7,2836,-1,149,0
75,2,45,11,3274,-1,127,1
75,3,28,7,3299,-1,134,55
75,4,112,47,2836,-1,293,8
75,5,59,14,3271,-1,187,2
75,6,26,4,2419,-1,72,1
75,7,60,11,3961,-1,297,4
75,8,42,9,1683,-1,119,1
75,9,46,6,2728,-1,106,1
75,10,31,7,2202,-1,142,0
75,11,127,41,3345,-1,259,0
75,12,36,8,2335,-1,138,4
75,13,13,3,3126,-1,70,21
75,14,27,9,3546,-1,29,2
75,15,48,12,2843,-1,138,10
75,16,32,16,1241,-1,164,97
75,17,74,22,3060,-1,103,3
75,18,53,13,2652,-1,213,5
75,19,49,12,2759,-1,215,7
75,20,154,81,2780,-1,319,2
75,21,43,10,3619,-1,110,5
75,22,62,20,2005,-1,150,2
75,23,28,7,3273,-1,216,6
75,24,48,9,4923,-1,387,28
75,25,28,10,2989,-1,251,42
75,26,23,5,2056,-1,85,6
75,27,27,9,2526,-1,121,5
75,28,39,9,4067,-1,72,9
75,29,62,14,4335,-1,353,5
75,30,128,64,3790,-1,535,85
75,31,64,13,4497,-1,297,0
76,0,9,2,3074,-1,41,2
76,1,40,7,3366,-1,127,1
76,2,45,11,4333,-1,122,2
76,3,28,7,2464,-1,129,57
76,4,112,47,3800,-1,284,13
76,5,59,14,2259,-1,172,4
76,6,26,4,3361,-1,63,2
76,7,60,11,4415,-1,256,8
76,8,42,9,1504,-1,102,2
76,9,46,6,3795,-1,69,3
76,10,31,7,2984,-1,126,1
76,11,127,41,3579,-1,259,0
76,12,36,8,4006,-1,126,5
76,13,13,3,3958,-1,47,16
76,14,27,9,1001,-1,29,0
76,15,48,12,2586,-1,133,7
76,16,32,16,1359,-1,164,82
76,17,74,22,7125,-1,102,6
76,18,53,13,2645,-1,188,0
76,19,49,12,2464,-1,191,10
76,20,154,81,2728,-1,314,2
76,21,43,10,1506,-1,98,5
76,22,62,20,2041,-1,139,3
76,23,28,7,3320,-1,226,9
76,24,48,9,3916,-1,338,24
76,25,28,10,2118,-1,224,34
76,26,23,5,6341,-1,89,11
76,27,27,9,1540,-1,131,7
76,28,39,9,2199,-1,77,6
76,29,62,14,4174,-1,300,6
76,30,128,64,4072,-1,517,91
76,31,64,13,4358,-1,284,0
77,0,9,2,2699,-1,18,2
77,1,40,7,2571,-1,147,0
77,2,45,11,3558,-1,120,2
77,3,28,7,5061,-1,109,51
77,4,112,47,4603,-1,263,17
77,5,59,14,1978,-1,150,1
77,6,26,4,2977,-1,60,2
77,7,60,11,3397,-1,262,5
77,8,42,9,1293,-1,98,0
77,9,46,6,3157,-1,81,2
77,10,31,7,2717,-1,116,1
77,11,127,41,3502,-1,253,0
77,12,36,8,1983,-1,116,3
77,13,13,3,2884,-1,50,19
77,14,27,9,1113,-1,26,0
77,15,48,12,1388,-1,100,4
77,16,32,16,1195,-1,156,86
77,17,74,22,3683,-1,93,3
77,18,53,13,3311,-1,168,4
77,19,49,12,2365,-1,175,7
77,20,154,81,3751,-1,306,5
77,21,43,10,1222,-1,85,6
77,22,62,20,3640,-1,133,3
77,23,28,7,2103,-1,207,3
77,24,48,9,3913,-1,313,33
77,25,28,10,2205,-1,227,28
77,26,23,5,2160,-1,86,9
77,27,27,9,3070,-1,95,4
77,28,39,9,1027,-1,61,4
77,29,62,14,3542,-1,271,3
77,30,128,64,4798,-1,450,75
77,31,64,13,4096,-1,253,0
78,0,9,2,849,-1,36,0
78,1,40,7,2074,-1,114,0
78,2,45,11,2401,-1,79,1
78,3,28,7,1118,-1,93,29
78,4,112,47,4587,-1,232,17
78,5,59,14,1638,-1,143,1
78,6,26,4,3373,-1,71,3
78,7,60,11,3051,-1,244,4
78,8,42,9,1151,-1,84,0
78,9,46,6,3198,-1,74,3
78,10,31,7,1447,-1,99,1
78,11,127,41,3389,-1,246,0
78,12,36,8,2161,-1,121,8
78,13,13,3,1859,-1,47,19
78,14,27,9,1718,-1,23,1
78,15,48,12,2313,-1,104,5
78,16,32,16,4386,-1,160,91
78,17,74,22,3905,-1,103,3
78,18,53,13,2058,-1,159,2
78,19,49,12,2685,-1,141,12
78,20,154,81,2561,-1,296,0
78,21,43,10,1063,-1,67,5
78,22,62,20,3561,-1,120,2
78,23,28,7,2145,-1,205,7
78,24,48,9,3708,-1,285,24
78,25,28,10,2594,-1,197,26
78,26,23,5,964,-1,66,2
78,27,27,9,2396,-1,102,5
78,28,39,9,732,-1,60,7
78,29,62,14,3416,-1,264,2
78,30,128,64,3387,-1,419,62
78,31,64,13,3476,-1,212,2
79,0,9,2,919,-1,35,0
79,1,40,7,2155,-1,118,0
79,2,45,11,3657,-1,86,2
79,3,28,7,933,-1,97,43
79,4,112,47,3349,-1,225,10
79,5,59,14,1776,-1,134,0
79,6,26,4,1797,-1,44,2
79,7,60,11,3803,-1,232,4
79,8,42,9,937,-1,67,2
79,9,46,6,4248,-1,71,6
79,10,31,7,1332,-1,93,0
79,11,127,41,3060,-1,223,1
79,12,36,8,1433,-1,92,0
79,13,13,3,4941,-1,46,14
79,14,27,9,1600,-1,16,1
79,15,48,12,4215,-1,94,9
79,16,32,16,1066,-1,134,81
79,17,74,22,1631,-1,89,2
79,18,53,13,1933,-1,140,1
79,19,49,12,1945,-1,147,8
79,20,154,81,2349,-1,249,2
79,21,43,10,2037,-1,70,3
79,22,62,20,3626,-1,111,5
79,23,28,7,4022,-1,194,6
79,24,48,9,3233,-1,272,13
79,25,28,10,1506,-1,180,21
79,26,23,5,3828,-1,71,9
79,27,27,9,1011,-1,77,3
79,28,39,9,763,-1,49,3
79,29,62,14,3498,-1,244,3
79,30,128,64,3050,-1,407,58
79,31,64,13,4280,-1,215,2
80,0,9,2,854,-1,36,0
80,1,40,7,1811,-1,98,0
80,2,45,11,2498,-1,88,1
80,3,28,7,3227,-1,88,42
80,4,112,47,2191,-1,219,13
80,5,59,14,1468,-1,119,2
80,6,26,4,2150,-1,36,2
80,7,60,11,3715,-1,222,7
80,8,42,9,786,-1,54,1
80,9,46,6,999,-1,60,0
80,10,31,7,1038,-1,83,0
80,11,127,41,2810,-1,215,0
80,12,36,8,1558,-1,88,2
80,13,13,3,1503,-1,28,7
80,14,27,9,1307,-1,17,1
80,15,48,12,1267,-1,97,4
80,16,32,16,998,-1,124,67
80,17,74,22,3431,-1,79,3
80,18,53,13,1874,-1,139,2
80,19,49,12,1814,-1,151,2
80,20,154,81,2820,-1,221,1
80,21,43,10,1808,-1,71,3
80,22,62,20,2378,-1,93,5
80,23,28,7,1776,-1,170,4
80,24,48,9,3258,-1,262,18
80,25,28,10,1339,-1,148,22
80,26,23,5,788,-1,60,6
80,27,27,9,1034,-1,76,4
80,28,39,9,833,-1,61,6
80,29,62,14,4068,-1,224,6
80,30,128,64,2925,-1,393,61
80,31,64,13,3044,-1,188,0
81,0,9,2,2370,-1,30,2
81,1,40,7,1361,-1,80,0
81,2,45,11,1352,-1,68,0
81,3,28,7,1843,-1,76,35
81,4,112,47,2239,-1,230,11
81,5,59,14,1419,-1,105,1
81,6,26,4,870,-1,42,0
81,7,60,11,2532,-1,203,2
81,8,42,9,874,-1,67,1
81,9,46,6,2061,-1,63,1
81,10,31,7,2531,-1,91,1
81,11,127,41,2544,-1,194,0
81,12,36,8,1379,-1,86,2
81,13,13,3,1363,-1,31,7
81,14,27,9,1705,-1,20,1
81,15,48,12,2200,-1,92,4
81,16,32,16,2717,-1,106,66
81,17,74,22,3251,-1,78,4
81,18,53,13,1605,-1,129,3
81,19,49,12,1589,-1,128,2
81,20,154,81,1858,-1,208,2
81,21,43,10,815,-1,61,1
81,22,62,20,1177,-1,91,1
81,23,28,7,2563,-1,148,5
81,24,48,9,2924,-1,242,25
81,25,28,10,2300,-1,157,19
81,26,23,5,1709,-1,66,5
81,27,27,9,1736,-1,71,5
81,28,39,9,631,-1,49,3
81,29,62,14,2736,-1,190,3
81,30,128,64,2701,-1,355,55
81,31,64,13,3571,-1,159,1
82,0,9,2,568,-1,22,0
82,1,40,7,1752,-1,100,0
82,2,45,11,2356,-1,69,1
82,3,28,7,685,-1,70,27
82,4,112,47,4071,-1,210,12
82,5,59,14,1186,-1,98,1
82,6,26,4,546,-1,31,0
82,7,60,11,3368,-1,199,8
82,8,42,9,1010,-1,69,1
82,9,46,6,2945,-1,60,3
82,10,31,7,1186,-1,75,0
82,11,127,41,2485,-1,182,0
82,12,36,8,1355,-1,79,1
82,13,13,3,2397,-1,35,13
82,14,27,9,1563,-1,14,2
82,15,48,12,895,-1,74,1
82,16,32,16,636,-1,84,48
82,17,74,22,1449,-1,64,0
82,18,53,13,1336,-1,111,2
82,19,49,12,1656,-1,137,6
82,20,154,81,2570,-1,191,2
82,21,43,10,778,-1,58,2
82,22,62,20,2921,-1,85,2
82,23,28,7,1363,-1,147,4
82,24,48,9,2937,-1,234,17
82,25,28,10,1228,-1,135,6
82,26,23,5,1837,-1,63,6
82,27,27,9,888,-1,75,3
82,28,39,9,515,-1,40,7
82,29,62,14,2171,-1,163,3
82,30,128,64,2670,-1,328,51
82,31,64,13,2348,-1,146,1
83,0,9,2,1535,-1,26,1
83,1,40,7,1616,-1,92,0
83,2,45,11,999,-1,58,0
83,3,28,7,824,-1,70,35
83,4,112,47,2532,-1,151,9
83,5,59,14,1463,-1,108,1
83,6,26,4,588,-1,33,1
83,7,60,11,2356,-1,174,8
83,8,42,9,1711,-1,61,2
83,9,46,6,4267,-1,56,5
83,10,31,7,1129,-1,73,0
83,11,127,41,2076,-1,158,1
83,12,36,8,1587,-1,79,2
83,13,13,3,1389,-1,35,11
83,14,27,9,501,-1,13,0
83,15,48,12,857,-1,74,2
83,16,32,16,1664,-1,101,57
83,17,74,22,3086,-1,55,4
83,18,53,13,1380,-1,123,4
83,19,49,12,1427,-1,127,8
83,20,154,81,1484,-1,167,1
83,21,43,10,702,-1,57,2
83,22,62,20,1226,-1,88,5
83,23,28,7,1315,-1,130,4
83,24,48,9,2561,-1,206,14
83,25,28,10,1432,-1,147,17
83,26,23,5,3856,-1,63,6
83,27,27,9,828,-1,69,4
83,28,39,9,548,-1,40,3
83,29,62,14,2175,-1,166,3
83,30,128,64,2109,-1,292,39
83,31,64,13,3117,-1,126,1
84,0,9,2,377,-1,17,0
84,1,40,7,1316,-1,83,0
84,2,45,11,1828,-1,56,1
84,3,28,7,1702,-1,67,29
84,4,112,47,1690,-1,176,7
84,5,59,14,1401,-1,116,1
84,6,26,4,676,-1,35,2
84,7,60,11,1878,-1,141,5
84,8,42,9,597,-1,45,1
84,9,46,6,868,-1,50,0
84,10,31,7,2516,-1,59,2
84,11,127,41,1786,-1,140,0
84,12,36,8,1265,-1,69,1
84,13,13,3,3010,-1,36,8
84,14,27,9,534,-1,17,0
84,15,48,12,1722,-1,73,5
84,16,32,16,784,-1,87,52
84,17,74,22,2794,-1,53,2
84,18,53,13,1155,-1,91,3
84,19,49,12,2189,-1,98,3
84,20,154,81,1464,-1,149,1
84,21,43,10,1892,-1,67,5
84,22,62,20,852,-1,66,0
84,23,28,7,1446,-1,142,6
84,24,48,9,2117,-1,176,7
84,25,28,10,2183,-1,127,12
84,26,23,5,1614,-1,61,3
84,27,27,9,789,-1,72,2
84,28,39,9,400,-1,32,3
84,29,62,14,2259,-1,155,1
84,30,128,64,2300,-1,283,48
84,31,64,13,2112,-1,129,0
85,0,9,2,406,-1,20,0
85,1,40,7,1440,-1,71,0
85,2,45,11,1133,-1,62,0
85,3,28,7,1637,-1,68,34
85,4,112,47,1465,-1,143,8
85,5,59,14,1153,-1,85,0
85,6,26,4,1642,-1,33,1
85,7,60,11,1756,-1,153,5
85,8,42,9,704,-1,51,1
85,9,46,6,1674,-1,50,1
85,10,31,7,1093,-1,72,0
85,11,127,41,1689,-1,125,0
85,12,36,8,1264,-1,74,1
85,13,13,3,1144,-1,29,9
85,14,27,9,222,-1,9,0
85,15,48,12,865,-1,71,4
85,16,32,16,771,-1,80,37
85,17,74,22,1107,-1,51,0
85,18,53,13,1163,-1,97,0
85,19,49,12,2074,-1,92,4
85,20,154,81,1474,-1,160,1
85,21,43,10,2554,-1,47,7
85,22,62,20,1562,-1,59,4
85,23,28,7,932,-1,100,6
85,24,48,9,2362,-1,183,11
85,25,28,10,1069,-1,112,16
85,26,23,5,1642,-1,52,6
85,27,27,9,896,-1,63,5
85,28,39,9,548,-1,46,4
85,29,62,14,2080,-1,156,3
85,30,128,64,1859,-1,238,37
85,31,64,13,1665,-1,106,0
86,0,9,2,2008,-1,22,2
86,1,40,7,1293,-1,69,0
86,2,45,11,883,-1,48,0
86,3,28,7,598,-1,57,25
86,4,112,47,1220,-1,117,2
86,5,59,14,773,-1,66,1
86,6,26,4,566,-1,28,0
86,7,60,11,1667,-1,134,0
86,8,42,9,1600,-1,55,3
86,9,46,6,2460,-1,48,3
86,10,31,7,856,-1,58,0
86,11,127,41,1626,-1,124,0
86,12,36,8,1561,-1,77,4
86,13,13,3,2580,-1,28,10
86,14,27,9,226,-1,6,0
86,15,48,12,1521,-1,58,3
86,16,32,16,675,-1,83,56
86,17,74,22,911,-1,46,0
86,18,53,13,965,-1,78,3
86,19,49,12,1357,-1,99,5
86,20,154,81,2190,-1,130,1
86,21,43,10,720,-1,47,2
86,22,62,20,640,-1,52,0
86,23,28,7,986,-1,95,3
86,24,48,9,2064,-1,161,14
86,25,28,10,938,-1,108,13
86,26,23,5,1239,-1,42,2
86,27,27,9,841,-1,57,1
86,28,39,9,1505,-1,37,3
86,29,62,14,1736,-1,145,2
86,30,128,64,1992,-1,246,41
86,31,64,13,2191,-1,132,0
87,0,9,2,438,-1,20,0
87,1,40,7,992,-1,60,0
87,2,45,11,739,-1,46,0
87,3,28,7,1372,-1,49,22
87,4,112,47,1200,-1,118,9
87,5,59,14,907,-1,72,0
87,6,26,4,495,-1,26,0
87,7,60,11,1750,-1,142,4
87,8,42,9,682,-1,46,0
87,9,46,6,1271,-1,42,3
87,10,31,7,1647,-1,56,1
87,11,127,41,1821,-1,129,0
87,12,36,8,1216,-1,66,2
87,13,13,3,483,-1,31,5
87,14,27,9,995,-1,11,1
87,15,48,12,759,-1,61,1
87,16,32,16,1238,-1,60,33
87,17,74,22,1411,-1,36,1
87,18,53,13,714,-1,63,2
87,19,49,12,1977,-1,86,5
87,20,154,81,1114,-1,135,1
87,21,43,10,688,-1,44,2
87,22,62,20,801,-1,52,1
87,23,28,7,1006,-1,94,2
87,24,48,9,1877,-1,152,15
87,25,28,10,730,-1,85,9
87,26,23,5,1747,-1,47,7
87,27,27,9,579,-1,47,1
87,28,39,9,484,-1,27,0
87,29,62,14,1808,-1,127,0
87,30,128,64,1686,-1,213,29
87,31,64,13,1707,-1,111,0
88,0,9,2,1272,-1,27,1
88,1,40,7,1225,-1,62,0
88,2,45,11,869,-1,49,0
88,3,28,7,584,-1,59,21
88,4,112,47,1205,-1,119,3
88,5,59,14,897,-1,77,0
88,6,26,4,584,-1,29,0
88,7,60,11,1114,-1,94,0
88,8,42,9,660,-1,46,0
88,9,46,6,660,-1,29,0
88,10,31,7,743,-1,43,0
88,11,127,41,1662,-1,122,0
88,12,36,8,925,-1,55,2
88,13,13,3,1157,-1,33,12
88,14,27,9,391,-1,10,0
88,15,48,12,636,-1,57,2
88,16,32,16,472,-1,55,25
88,17,74,22,707,-1,34,0
88,18,53,13,828,-1,68,0
88,19,49,12,978,-1,78,4
88,20,154,81,1229,-1,139,2
88,21,43,10,583,-1,44,2
88,22,62,20,518,-1,43,0
88,23,28,7,690,-1,72,2
88,24,48,9,2024,-1,162,6
88,25,28,10,1492,-1,85,11
88,26,23,5,2281,-1,34,6
88,27,27,9,2121,-1,41,7
88,28,39,9,1091,-1,23,1
88,29,62,14,1438,-1,109,0
88,30,128,64,1504,-1,195,30
88,31,64,13,1595,-1,105,0
89,0,9,2,1157,-1,16,1
89,1,40,7,925,-1,58,0
89,2,45,11,2501,-1,55,2
89,3,28,7,1320,-1,42,16
89,4,112,47,1811,-1,92,3
89,5,59,14,791,-1,59,0
89,6,26,4,305,-1,19,0
89,7,60,11,1368,-1,106,5
89,8,42,9,685,-1,45,0
89,9,46,6,532,-1,34,0
89,10,31,7,2266,-1,54,2
89,11,127,41,1836,-1,124,0
89,12,36,8,1081,-1,55,3
89,13,13,3,1419,-1,28,9
